id,start,label,comm_tkn,gender,business_type,bal,vol_trans_in,vol_trans_out,n_trans_in,n_trans_out
0x1200d7870855e48450d93c4e234b3236456b3c23,2019-08-26T15:50:05+03:00,5124,MIYANI,Female,Labour,600,600.0,0,2,0
0x16972247045b0dda062491670f2357d9c9781d9c,2019-08-26T16:35:00+03:00,5125,CONGO,Female,Labour,450,550.0,100.0,3,1
0xdae4feca012804f707ca67473466a7d5a1dd371a,2019-08-27T10:46:00+03:00,5126,MIYANI,Female,Food,50,1450.0,1400.0,6,3
0xafcb63f1ad3a66c60bba0f21625f9ca536ba13ac,2019-08-27T11:25:10+03:00,5127,GATINA,Male,Transport,450,550.0,100.0,3,1
0x2988d5a10b647f0a9c4f31cb64aee834f2438da0,2019-08-27T11:27:50+03:00,5128,MIYANI,Male,Transport,10,410.0,400.0,2,1
0xc85479fbc6e6fecfc9d4dd78ab13c4e095ec1e22,2019-08-27T11:29:10+03:00,5129,GATINA,Male,Transport,50,2973.645723030965,2923.0,5,4
0x9f415745c4a29db3dd77fd32903b8602b27df039,2019-08-27T14:07:40+03:00,5130,GATINA,Male,Transport,100,500.0,400.0,3,1
0xe20863576447d88cbe6ca8ce677703dd6b1ea75c,2019-08-27T14:17:50+03:00,5131,CHIGA,Male,Labour,110,910.0,800.0,5,10
0x47e1a9252069446bc283f00b6a256557b59ac3ea,2019-08-27T14:27:45+03:00,5132,OLYMPIC,Female,Energy,410,410.0,0,2,0
0x8d8b1f3aa30ceb516abfa0029b4684d027c65df0,2019-08-27T14:30:10+03:00,5133,MIYANI,Male,Food,60,460.0,400.0,3,1
0x1200916e08acebfeccad170e67ef67fd4767d0fc,2019-08-27T14:39:20+03:00,5134,OLYMPIC,Male,General shop,410,410.0,0,2,0
0x574280b9aed23c071b285abb69b993406313073d,2019-08-27T15:31:30+03:00,5135,MIYANI,Female,Energy,60,460.0,400.0,3,1
0xa5d6c8d190860adfda656bed59675f76539aeb66,2019-08-28T09:55:35+03:00,5136,MIYANI,Female,Labour,60,460.0,400.0,3,1
0xf87ad3b0f203be30bbbd83919e39217d244d58cd,2019-08-28T10:13:25+03:00,5137,ZENI,Male,Labour,67,462.0,395.0,4,3
0xcb92d0cdaa874e908296a0fc75a7040cc977c325,2019-08-28T10:41:35+03:00,5138,ZENI,Female,Labour,18,410.0,392.0,2,2
0x5a5f41468061be21df111b40724f2c731fb20a29,2019-08-28T10:53:45+03:00,5139,CONGO,Male,Transport,320,1460.0,1140.0,4,2
0x1a5a63e3b0b223dc02530db10ed6b04936307c0e,2019-08-28T11:26:55+03:00,5140,CONGO,Female,General shop,150,450.0,300.0,2,1
0x6ec163285384dd6806dd6b7b423b69dfae5b8fc0,2019-08-28T11:40:45+03:00,5141,CONGO,Female,General shop,160,460.0,300.0,3,1
0xe8bea6bd24dc1638747e5dca015dd8f4fc02e77a,2019-08-28T12:33:10+03:00,5142,CONGO,Female,Food,50,510.0,460.0,4,3
0x3ce6133e00685f51a2676a20439d24d24497a751,2019-08-28T12:54:15+03:00,5143,CONGO,Male,Labour,260,460.0,200.0,3,2
0x7bcf8c334a35d985ed0121bdc47450ca13fe05fe,2019-08-28T13:03:40+03:00,5144,CONGO,Female,Labour,400,400.0,0,1,0
0xc71fa9d96ee92a59a5ad83891045086ec3414fbe,2019-08-28T13:36:50+03:00,5145,MIYANI,Male,Labour,50,450.0,400.0,2,1
0x63fb27492f1cdbe69f0ca0a6178e24a3690bcc2d,2019-08-28T13:58:30+03:00,5146,MIYANI,Male,Labour,460,7860.0,7400.0,6,2
0xdf5cc079db5aadd9cae60abe0b59c577b1db24f8,2019-08-28T14:23:30+03:00,5147,MIYANI,Male,Energy,65,465.0,400.0,4,1
0xd5739d5506f3441fe5f6a909a4e34157131c7b1b,2019-08-28T14:33:45+03:00,5148,MIYANI,Male,Labour,500,500.0,0,2,0
0x3d03777df7703fd0bc8e7880db767f999afc5450,2019-08-29T09:28:20+03:00,5149,MIYANI,Male,Transport,410,410.0,0,2,0
0x6bf537e7fff4422b5da2b9d45d9b770a3cc8ebec,2019-08-29T09:34:30+03:00,5150,MIYANI,Female,Labour,604,1019.3928860294111,415.0,9,4
0x8dce6f8059afc5f22974322ae5378fdc74bc28ee,2019-08-29T09:59:05+03:00,5151,GEP,Male,Labour,337,2092.756760760536,1755.0,9,9
0x85708640d9b26d0483cee66d0ce50e2eb1fc9acf,2019-08-29T10:13:50+03:00,5152,GEP,Male,Labour,410,410.0,0,2,0
0xa92528a98c5b1fdf73a514549a7bd4a4391b3dfc,2019-08-29T10:34:00+03:00,5153,GEP,Male,Labour,400,500.0,100.0,3,2
0x3a1a4b75a2f4c6f391105847ca16e6ec9d75705f,2019-08-29T10:13:15+03:00,5154,GEP,Female,Labour,510,510.0,0,4,0
0x38aad83d8895d6acc818ef23d71ff0760980f4eb,2019-08-29T10:16:30+03:00,5155,MIYANI,Female,Labour,51,481.0,430.0,5,4
0xd960ff4e59a1aa4e19d06aef8663a2c561530f71,2019-08-29T11:12:50+03:00,5156,GEP,Male,Labour,69,70.0,1.0,3,1
0xb212db81ae86676b24adfee58a29f41c829890b3,2019-08-29T10:34:55+03:00,5157,GEP,Female,Labour,222,482.0456230284374,260.0,5,3
0x1c55fb6b9555620d0d544a53c4f7ad66c11fb8ab,2019-08-29T10:36:45+03:00,5158,GEP,Male,Labour,410,410.0,0,2,0
0x4192e9f7d75fafbbbc73d974973b9aecf1e368f2,2019-08-29T10:53:50+03:00,5159,LINDI,Female,General shop,50,1060.0,1010.0,6,6
0xa2f82e9254db6787c740ade81474248b211839c3,2019-08-29T10:58:55+03:00,5160,GEP,Female,Labour,600,610.0,10.0,3,1
0xefb87e2d414b7a0df05a39392644ea2779a86053,2019-08-29T11:07:10+03:00,5161,GEP,Male,Labour,458,468.0,10.0,4,1
0xe23f2f29e46dabe863037e17cb347565683376ae,2019-08-29T11:04:30+03:00,5162,GEP,Male,Labour,360,460.0,100.0,3,2
0x7004da54e9f09e7f1365696600f410fe63752b32,2019-08-29T11:07:40+03:00,5163,CONGO,Male,Labour,260,2160.0,1900.0,5,3
0xf5dc2f38a6e2ed0accffd274b2bd19a8b1fb9d70,2019-08-29T11:14:05+03:00,5164,GEP,Female,Labour,460,470.0,10.0,4,1
0x8445e1dc0e17f8682fa709680c56d1c66cf8b3f5,2019-08-29T11:20:50+03:00,5165,GEP,Male,Labour,450,460.0,10.0,3,1
0x264cb79d61da6500a858ebab518313648895d5f4,2019-08-29T11:22:00+03:00,5166,GEP,Male,Environment,300,450.0,150.0,2,2
0x555c116c608cb49b70f15a80ae1856f9a12c9bfe,2019-08-29T11:31:40+03:00,5167,GEP,Female,Labour,410,410.0,0,2,0
0x5802e08dd55185cdf0997ab59515ebed676b9773,2019-08-29T11:35:20+03:00,5168,LINDI,Other,Labour,9501,38141.0,28640.0,78,16
0x9ed46c4c70bef2138439a5c00f5ddccd2e2ba11a,2019-08-29T11:53:15+03:00,5169,LINDI,Female,Labour,1000,6060.0,5060.0,9,13
0x4a10ad38d34b9397dd64baa47733149e1608a37a,2019-08-29T11:56:00+03:00,5170,GATINA,Male,Transport,463,663.6444415680565,200.0,5,2
0x60c533118c2e1c53d77e38dbcb5cfa0300a53585,2019-08-29T13:09:45+03:00,5171,CONGO,Female,Labour,410,510.0,100.0,3,1
0x8314cffda8ad0148154580ed7352d97c32603711,2019-08-29T14:41:05+03:00,5172,MIYANI,Female,Labour,65,410.0,345.0,2,4
0xeb51fe750a50b6692ba18c222cc96eda724d64bc,2019-08-29T15:23:10+03:00,5173,CONGO,Female,Labour,400,400.0,0,1,0
0x9a20fb3820319517ba6cc292e080ecba9e4b810e,2019-08-29T15:29:05+03:00,5174,CONGO,Female,Labour,500,600.0,100.0,4,1
0x8d19be0a1bade95fffb74a6c7d49fd51b8e40f2c,2019-08-29T15:38:10+03:00,5175,CONGO,Female,Labour,400,400.0,0,1,0
0xb9d11ce825e2e3f5f2af2118c5debdbed0a4bab8,2019-08-30T10:36:25+03:00,5176,MIYANI,Female,Labour,100,3810.0,3710.0,5,6
0x77bd375ebd47f0031d9a94d8f026a6610158f1a5,2019-08-30T11:06:35+03:00,5177,YENI,Female,Food,0,9995.0,9945.0,11,8
0x47e3a85bd113850e62d9e5402fa143c8591a1e3d,2019-08-30T11:20:20+03:00,5178,YENI,Male,Labour,60,460.0,400.0,3,1
0xe187007d706f3964ec93737d9ffbd4cefb423fc9,2019-08-30T11:28:20+03:00,5179,MIYANI,Male,Labour,60,2297.0,2237.0,5,4
0xf0a37e42545bd0d3632344fd24a0431451e50abe,2019-08-30T11:38:40+03:00,5180,GATINA,Male,Transport,400,400.0,0,1,0
0xa989728d8bf9640aa118a2060445a0ff426715a2,2019-08-30T12:13:15+03:00,5181,MIYANI,Male,Transport,110,510.0,400.0,4,1
0xfe95d47a9635c383af429bb495956ce27be64eb3,2019-08-30T12:38:55+03:00,5182,YENI,Female,Food,130,530.0,400.0,4,1
0xbda59063db5c0eebaeab4f395396c4f1a5ceb7dd,2019-08-30T12:44:00+03:00,5183,CONGO,Female,Labour,460,560.0,100.0,4,1
0xd339e860e530ad9820a0183f0f5553582b1d2d52,2019-08-30T12:47:45+03:00,5184,CONGO,Female,Labour,460,560.0,100.0,4,1
0xa753a6a1333d64bcb6d197236cf729d971b090fe,2019-08-30T13:47:25+03:00,5185,LINDI,Male,Labour,110,410.0,300.0,2,1
0x34d83d9994f5c14ff3c3cafe9bd5a9d6eb13daa2,2019-08-30T16:29:15+03:00,5186,MIYANI,Male,Labour,360,460.0,100.0,3,2
0xc48b41c3500b742956bbd7bcfdc70e2491a2a49e,2019-08-30T17:06:10+03:00,5187,LINDI,Female,Labour,60,460.0,400.0,3,1
0x6e0cbd8f4686df9d6c26c8308223aba3d1ee77e0,2019-08-31T09:33:45+03:00,5188,YENI,Female,Food,60,460.0,400.0,3,1
0x6101d5e91eeb95d0dbace4634cc6f738ddaf6f3c,2019-08-31T09:44:50+03:00,5189,YENI,Female,General shop,410,410.0,0,2,0
0x2a28ad754602a9e4a51ed7250b4ec12be7a2ef6e,2019-08-31T10:34:40+03:00,5190,GATINA,Female,Labour,50,450.0,400.0,2,2
0x73ad556ea69e2990630b512955a45c908375b193,2019-08-31T10:58:35+03:00,5191,YENI,Female,Labour,60,460.0,400.0,3,1
0x08a3d1034d94cd8bc48ed80a9aa6c2610996bcb8,2019-09-02T12:02:55+03:00,5192,TUNGU,Female,Labour,50,460.0,410.0,3,2
0x61bd2542a911f921a2cab508a8ebdbef8a5d32a6,2019-09-02T12:11:00+03:00,5193,MIYANI,Male,Labour,150,500.0,350.0,3,2
0xf83398497e1f68fa081d4961caca26d81eade45b,2019-09-02T12:18:25+03:00,5194,CONGO,Male,Labour,400,400.0,0,1,0
0xa110e64b945c68ee56efa60fdb577f17d1055e68,2019-09-02T12:52:05+03:00,5195,CONGO,Male,Water,460,560.0,100.0,4,1
0x8cfecbf11f60535c8b45324572f947b51de9eb2e,2019-09-02T14:11:35+03:00,5196,MIYANI,Female,Food,100,450.0,350.0,2,1
0x47602ee399104d64fff418c81d0154fc53fe9d83,2019-09-02T14:18:55+03:00,5197,MIYANI,Female,Energy,60,727.3836706042134,667.0,4,2
0x1b3b6b46a5aa576c441f77848db2c4afd8b2905a,2019-09-02T15:25:15+03:00,5198,MIYANI,Female,Food,50,450.0,400.0,2,1
0x0ee29e47b09f1d507952139b3b0a1145efa8ac86,2019-09-02T15:42:30+03:00,5199,GEP,Female,Labour,410,410.0,0,2,0
0xed4f4c5d87c14b068ea09b0cb15a537e59a9d3cc,2019-09-02T15:59:00+03:00,5200,MIYANI,Female,Labour,50,450.0,400.0,2,2
0x3cd3aa0fe5197cb1107e30b25b56c6691e613895,2019-09-02T16:09:15+03:00,5201,MIYANI,Male,Labour,50,845.6199423959092,795.0,3,2
0x4e8f02f155d3f324e45f6d690bba224d2ab3cecc,2019-09-03T10:26:20+03:00,5202,MIYANI,Male,Labour,60,855.7043121368761,795.0,4,2
0xa824ea3b9c533b3895c5ac8cacde6a5e363fc4c2,2019-09-03T10:51:20+03:00,5203,MIYANI,Male,Water,0,450.0,450.0,2,4
0xe05379e1b12f4d818fd2e5d9f2490010a7eb1810,2019-09-03T10:55:05+03:00,5204,MIYANI,Female,Food,95,855.4341046436841,760.0,4,2
0xddbe42d6da5366c8a0c2f007cab0aee261c7672b,2019-09-03T10:57:55+03:00,5205,MIYANI,Male,Food,5,795.1642006154633,790.0,2,2
0x21c5dd4e5e721919b98f87f3302c1ff720ecae79,2019-09-03T11:40:45+03:00,5206,CONGO,Female,Labour,400,400.0,0,1,0
0x27778f9921e0eb9996acc748769a4da3d11c092b,2019-09-03T12:36:40+03:00,5207,CONGO,Male,Transport,320,1460.0,1140.0,4,2
0x55c889e017248a40a292553d6d49f488f6fd0744,2019-09-03T14:09:45+03:00,5208,MIYANI,Female,Energy,94,844.7748998365591,750.0,3,3
0x0bdee71a46f3645226a29e993ad918bc07bfa921,2019-09-03T16:11:50+03:00,5209,CHIGA,Other,Labour,14017,53017.758294520696,39000.0,219,53
0x11a03b2dfff56dcf488c99a89b1879077e80e6b9,2019-09-03T16:31:30+03:00,5210,CHIGA,Female,Labour,60,860.0,800.0,4,8
0x17b9cde4587e72b937341c8c0395a96d47238689,2019-09-03T16:41:10+03:00,5211,CONGO,Female,Labour,400,2060.0,1660.0,9,5
0x9cd411bd9d59d7e4d6d027ac18073d1d35a2386a,2019-09-03T16:55:20+03:00,5212,LINDI,Male,General shop,70,4158.47507504446,4088.0,6,4
0xff5f0ff146549fc81f5fb7feb900d46d66ffe651,2019-09-03T17:05:20+03:00,5213,CHIGA,Female,Labour,1060,1910.0,850.0,6,11
0xc252ad8a5eeb6e5e88d3408b4e4f64b57bdb7ba2,2019-09-03T17:04:55+03:00,5214,MIYANI,Male,Transport,50,450.0,400.0,2,1
0xe70b08b572b0c80a99a88ff0aa481602702b571a,2019-09-04T10:12:55+03:00,5215,ZENI,Female,Labour,31,2165.496628865415,2134.0,7,21
0x7a00800788f23e1b57839da833ad4e1fd6e60d3a,2019-09-04T10:18:05+03:00,5216,MIYANI,Male,Food,64,854.8916401340716,790.0,4,2
0xc0fb8e6fac57eaec517e6c45e54b4d8ef4bd7bc1,2019-09-04T10:44:50+03:00,5217,MIYANI,Female,Labour,60,460.0,400.0,3,1
0xd53bf973f9e769cfd98b7124db20d3ca7711249b,2019-09-04T10:46:30+03:00,5218,MIYANI,Female,Labour,100,500.0,400.0,3,1
0xd7fa5732d55f90cea44153b5df922410803dce51,2019-09-04T10:43:05+03:00,5219,MIYANI,Male,Transport,50,4344.592185090245,4294.0,17,2
0x05c582c065376be5204f595679db3c98611b634a,2019-09-04T11:15:50+03:00,5220,MIYANI,Male,Labour,60,854.2557841972241,794.0,4,3
0xb93df698267cb02aab999282443a0387ae683f1a,2019-09-04T11:25:25+03:00,5221,GATINA,Male,Transport,453,653.7040873235864,200.0,4,2
0xe660065a3a31b617781d1e5c27ffbf3c0e71b905,2019-09-04T11:28:55+03:00,5222,GATINA,Male,Transport,460,560.0,100.0,4,1
0x2dae2387f430a4aca0454e24267c579fab93c9ea,2019-09-04T11:33:25+03:00,5223,GATINA,Male,Transport,410,410.0,0,2,0
0x70f212b89775889f789987b7148b6ec0d4bc894b,2019-09-04T11:48:10+03:00,5224,MIYANI,Female,Food,63,14953.59554936535,14890.0,5,4
0x85bdceff64d2d50b96ff77a9ea811562b039bcfc,2019-09-04T11:45:45+03:00,5225,MIYANI,Male,General shop,110,903.9310307210753,793.0,5,2
0x14d487b212b49fa425c02275f5ca6f1ccf25940a,2019-09-04T11:56:15+03:00,5226,GATINA,Female,General shop,463,663.7033144247877,200.0,5,2
0x5c50862e0482437b709071e9b688167ca7b7af14,2019-09-04T12:05:55+03:00,5227,OLYMPIC,Female,General shop,300,550.0,250.0,2,4
0xfeb8968b8aca409c5df7f2f78208fc1d1da713c8,2019-09-04T12:28:25+03:00,5228,MIYANI,Male,Energy,84,13543.260535878379,13459.0,5,5
0xcbd3bc02c8ea3766d59daffc243c4810e29c46f8,2019-09-04T12:30:05+03:00,5229,MIYANI,Female,Labour,102,892.8591354975674,790.0,4,2
0x9176d8506083e65ceab5c2a9eb0c839c57116939,2019-09-04T12:31:45+03:00,5230,MIYANI,Male,Food,62,852.5251468697438,790.0,4,2
0xe2e464fb0449c501dfd7a77b457bcd87e0c881d0,2019-09-04T13:08:00+03:00,5231,OLYMPIC,Male,General shop,410,410.0,0,2,0
0xc4f06815509c66ca2b6b7b0fbeb1ebfe50662af9,2019-09-04T14:01:15+03:00,5232,MIYANI,Male,General shop,62,852.2582899867084,790.0,4,2
0x4deb001f71801f3a1ca10d57e58a7a5fbbbb5cbb,2019-09-04T14:14:50+03:00,5233,MIYANI,Male,General shop,60,460.0,400.0,3,2
0xa07a802a404426d362b83c9d32c1f04625580233,2019-09-04T14:26:40+03:00,5234,MIYANI,Male,Labour,50,450.0,400.0,2,1
0xeb9b3c5bc8bf30565d3c23fe9c892a027642549e,2019-09-04T15:01:15+03:00,5235,MIYANI,Male,General shop,164,11905.0,11741.0,10,6
0x5121d74f75ab0496ed432ee5bd8c2fa31567095d,2019-09-04T15:06:45+03:00,5236,CONGO,Female,Labour,250,3050.0,2800.0,4,3
0x298719c16babc562c20aab3a66d8b8a2778ad3ae,2019-09-04T15:36:30+03:00,5237,OLYMPIC,Male,General shop,250,1310.0,1060.0,3,4
0x90806797a8beeb546e383c098bce3799a8ed3245,2019-09-05T10:50:30+03:00,5238,MIYANI,Male,Labour,410,410.0,0,2,0
0x9bbfbb79c3330391b1293c2f231fcafa214ba99b,2019-09-05T11:08:30+03:00,5239,MIYANI,Female,Food,60,460.0,400.0,3,1
0xc0a91828ff9c35667ead08f4235ddf1930d11bce,2019-09-05T11:13:45+03:00,5240,MIYANI,Female,Labour,60,460.0,400.0,3,1
0xb3ce14388fc39cf8ed5e01b43840f11f8945a30b,2019-09-05T11:16:20+03:00,5241,CONGO,Male,Labour,410,410.0,0,2,0
0x24e536b53ec8ccdf9efbecb349cf9c3f5e830c62,2019-09-05T11:43:50+03:00,5242,GATINA,Male,Transport,463,663.7699530906028,200.0,5,2
0xff16cbdb249eab539e39c61bd4aaedabbb626f4a,2019-09-05T11:55:20+03:00,5243,MIYANI,Male,Labour,60,460.0,400.0,3,1
0xe20994ebeb414b28650be339bf96f300b0ecdc02,2019-09-05T12:40:15+03:00,5244,MIYANI,Male,Labour,50,450.0,400.0,2,1
0x26d1127ba04df8ffe8aa2bdb64b7959fe996ac44,2019-09-05T15:02:25+03:00,5245,MIYANI,Female,Water,410,410.0,0,2,0
0xf5cef73c35e0afe8a77cbb3484a0f889392f3b0b,2019-09-05T15:22:30+03:00,5246,MIYANI,Female,Energy,70,460.0,390.0,3,1
0x98b29f1780e38f1851d9eabaccd6056e403ea919,2019-09-05T16:02:25+03:00,5247,MIYANI,Male,Food,70,460.0,390.0,3,1
0xdfc131ff3b1f3c9d7cc9bab1ec1f974aeefdaba7,2019-09-05T16:01:50+03:00,5248,MIYANI,Male,Transport,60,460.0,400.0,3,1
0x9ab0e71e079eac0d560e8a16250ee1c2330d8ed5,2019-09-05T16:11:00+03:00,5249,GATINA,Male,Labour,410,410.0,0,2,0
0x8391a94506c53b00540a216012cff146cc2d8ff3,2019-09-05T17:00:45+03:00,5250,MIYANI,Female,Food,50,450.0,400.0,2,1
0x46f34129bca493e21cdeffc387edc85a0c7fa474,2019-09-06T09:35:35+03:00,5251,MIYANI,Male,Transport,10,410.0,400.0,2,1
0xd95d41ed862332a1e86a3e125c45964f093da130,2019-09-06T09:44:30+03:00,5252,MIYANI,Male,Food,50,450.0,400.0,2,1
0x88ce24adf9f3ceb079c52b16064a6be18321f257,2019-09-06T09:52:30+03:00,5253,NGOP,Female,General shop,60,2062.0,2002.0,13,11
0xebe35004a80b0717e05ce01119aecc4718924c1a,2019-09-06T10:06:20+03:00,5254,MIYANI,Male,Labour,260,670.0,410.0,6,6
0x3245e2724101ab30ae2d6369f4f73a99638e3577,2019-09-06T10:14:40+03:00,5255,MIYANI,Male,Education,150,500.0,350.0,2,3
0x23a1579cc38f1058f2e838b515e8cc2f38179298,2019-09-06T10:23:30+03:00,5256,MIYANI,Male,Food,60,60.0,0,2,0
0x7c4d1820921210cbbf24f1cefdf393bb0fed53b2,2019-09-06T10:24:30+03:00,5257,CONGO,Male,Labour,460,560.0,100.0,4,1
0x33694c9791971e7dafff49ffe3269471c7c3b6e2,2019-09-06T10:35:30+03:00,5258,NGOP,Male,Food,50,2260.0,2210.0,7,11
0xc1fcbf822aab294178f4005994a53ed30daa5b6b,2019-09-06T11:05:55+03:00,5259,MIYANI,Male,Labour,15,32662.31269634399,32646.370949255757,11,9
0xa957cdbb78ccbd59b3d88c56148ac8705160ec13,2019-09-06T11:20:50+03:00,5260,MIYANI,Male,Energy,842,32483.28646474874,31641.0,29,11
0xcc7fa38ec9004d500fa85e198a9308f7303e484d,2019-09-06T11:57:45+03:00,5261,MIYANI,Female,Food,50,450.0,400.0,2,1
0xadc10a605b2f0b6c6799d15b66ffd9984c84f9e6,2019-09-06T13:16:00+03:00,5262,CONGO,Female,General shop,460,560.0,100.0,4,1
0x66bd93ea9fd023647331fe244f5dcbcfb68f274b,2019-09-06T14:18:25+03:00,5263,CONGO,Female,Labour,400,400.0,0,1,0
0x728ddd688927fd5e9ac33bab398641edb2fa8cf7,2019-09-06T14:37:30+03:00,5264,MIYANI,Male,Energy,40,19630.0,19590.0,30,14
0x26f569525bbff31c28bc7eefacc403f3abedbab8,2019-09-06T14:53:10+03:00,5265,TUNGU,Female,Food,105,1000.0,895.0,6,10
0x742245e54fbad1419aa5bb76665f39993c3bbd1d,2019-09-06T14:57:40+03:00,5266,TUNGU,Male,Food,85,1000.0,915.0,18,10
0xec47c9b06eb3266d778d8da78cb71ca0f9c2bceb,2019-09-06T15:00:35+03:00,5267,TUNGU,Female,Food,485,1430.0,945.0,32,14
0x7f4c403040e967ac633f8d15bddbb1a4618b730d,2019-09-06T15:13:55+03:00,5268,MIYANI,Female,Labour,150,450.0,300.0,2,1
0xbe24f005da4feaf993ea6db08bd026c7a3706c3d,2019-09-06T15:21:55+03:00,5269,TUNGU,Female,Labour,15,890.0,875.0,12,14
0x3c2531b57d9f2a6cd27a28053b431bfd49ceda9b,2019-09-06T15:22:40+03:00,5270,TUNGU,Female,Food,715,1895.0,1180.0,26,17
0x993b52ddf2ad5590b5f6e4abe860c4a2f95f6650,2019-09-06T15:26:15+03:00,5271,MIYANI,Female,Labour,110,560.0,450.0,4,2
0xb0558f5e473d70680438eff8bddbf5933173aac8,2019-09-06T15:32:45+03:00,5272,TUNGU,Female,Food,410,410.0,0,2,0
0x89a4da40fd58fd5c1e738fb34279ba86b26cba67,2019-09-06T15:33:50+03:00,5273,CONGO,Male,General shop,60,460.0,400.0,3,1
0x54acfa2716334c1957465c23be6adced9d9979bb,2019-09-06T15:33:20+03:00,5274,TUNGU,Female,Food,255,680.0,425.0,10,3
0x55efecf506b872f86135ffe5b59f4266cf9a09fe,2019-09-06T15:47:00+03:00,5275,TUNGU,Female,Food,410,410.0,0,2,0
0x494ecb659ca04ccee7dd215761df349c6ec9dc42,2019-09-06T15:47:50+03:00,5276,MIYANI,Male,General shop,60,460.0,400.0,3,2
0xb7ed87fc18add1d06a1d8a66237fb705af513d8c,2019-09-06T15:57:05+03:00,5277,TUNGU,Male,Labour,410,410.0,0,2,0
0xab2c5a2b2d47876891dd59097dc338aaad8bd4eb,2019-09-06T16:20:20+03:00,5278,ZENI,Male,General shop,884,54130.262531141176,53246.10007062164,44,24
0x91d4a18d8e330db867d4d92eb1371427b287d90d,2019-09-06T16:30:35+03:00,5279,GATINA,Female,General shop,410,410.0,0,2,0
0x5891f37c55fb3ff2495adb3de83fb0d7de847bcf,2019-09-06T16:39:30+03:00,5280,MIYANI,Female,Labour,60,460.0,400.0,3,1
0x412d0e5877f6c308feaeda6cf7c1f40acb20fd82,2019-09-07T09:43:30+03:00,5281,MIYANI,Male,General shop,60,460.0,400.0,3,1
0x92517dcf61aa468d594b2289a684233f401aa2f5,2019-09-07T09:52:15+03:00,5282,MIYANI,Female,Food,10,910.0,900.0,4,2
0x1b20a92db89bf225f954b28f0b93ed36ed875f2d,2019-09-07T10:14:40+03:00,5283,MIYANI,Male,Labour,60,460.0,400.0,3,1
0xf70b401384a211382315cfc89680f44b3e436b0d,2019-09-07T10:42:35+03:00,5284,MIYANI,Female,Labour,60,460.0,400.0,3,2
0x1e1c819d2a8d3b88a1d5d71109935df1947b5394,2019-09-07T11:09:45+03:00,5285,MIYANI,Female,General shop,10,410.0,400.0,2,1
0x128d47f1341e00f2eb20fc258761af389b793cc8,2019-09-07T11:24:05+03:00,5286,MIYANI,Male,Labour,50,450.0,400.0,2,1
0xaa0606d5a7bcd0d4fe7124c393da9892a3f85ba9,2019-09-07T12:31:45+03:00,5287,MIYANI,Female,Labour,50,450.0,400.0,2,1
0xc8bb160f5d6bd8cd997480493e700229d7e2fb06,2019-09-07T13:58:20+03:00,5288,GATINA,Male,General shop,60,460.0,400.0,3,1
0xf4e6337ea813cc41494efd27d2cb58b984992ea8,2019-09-07T14:44:40+03:00,5289,MIYANI,Female,Labour,60,460.0,400.0,3,4
0xbc8872ddc53cf47087ab8194664720a48d0fc51d,2019-09-07T15:06:40+03:00,5290,MIYANI,Male,Labour,60,460.0,400.0,3,2
0x319cec176c777c64b0b6d7079182c8c831007424,2019-09-07T15:32:45+03:00,5291,MIYANI,Female,Energy,60,460.0,400.0,3,3
0x7eec554efeb37a284cf197baf98e6a403d895bab,2019-09-07T15:42:55+03:00,5292,MIYANI,Male,Transport,10,460.0,400.0,3,1
0x085029598aa96baebfa70f82269149681e20d567,2019-09-09T09:42:25+03:00,5293,MIYANI,Female,Labour,60,460.0,400.0,3,1
0x92e6b4d36f1ac9f6857043171de7c91f19e80508,2019-09-09T10:17:30+03:00,5294,MIYANI,Male,Food,60,410.0,350.0,2,1
0xd2a24a1f91f8207bd32159d719ee95ede33b3174,2019-09-09T10:16:10+03:00,5295,ZENI,Male,Labour,50,450.0,400.0,2,3
0x23307d4f9edf0b4747ea562b6cb45e950e57821f,2019-09-09T10:26:45+03:00,5296,MIYANI,Female,Food,440,1270.0,830.0,6,8
0xb6dbba0e6663e373388a3fce7b3704947711cdab,2019-09-09T10:44:00+03:00,5297,MIYANI,Female,Labour,50,630.0,580.0,5,4
0xa7e1182eb9ff33c1da722862ce049bab0c1125fe,2019-09-09T11:06:20+03:00,5298,MIYANI,Male,Labour,60,460.0,400.0,3,1
0x00395f8be69f44d31b7369ff61f7514caa33c695,2019-09-09T11:10:45+03:00,5299,GATINA,Female,General shop,410,410.0,0,2,0
0xa45d2efaad5bf3d0e89cfe8949f15ceca2ceaa6d,2019-09-09T11:34:30+03:00,5300,GATINA,Female,Labour,60,460.0,400.0,3,1
0x1b7fc332d1e589c97df2ba3e5a020e3b6c849e6b,2019-09-09T13:14:00+03:00,5301,GATINA,Female,General shop,410,410.0,0,2,0
0x145c3095525a2e6c1181a3c6e7d1dcb1421e2f41,2019-09-09T14:05:40+03:00,5302,MIYANI,Male,Labour,400,400.0,0,1,0
0xa762254949aaf80e17fd118defcc9444d08c0a87,2019-09-09T14:15:45+03:00,5303,MIYANI,Female,Labour,50,450.0,400.0,2,2
0xed0db84900aaf9bcb3e7e39c970b5d12021262f9,2019-09-09T14:15:15+03:00,5304,MIYANI,Female,Energy,19,409.0,390.0,2,1
0x8ec1fd12b159a7a53cb2279a466a5b7779ff1a54,2019-09-09T14:21:05+03:00,5305,MIYANI,Male,Labour,50,450.0,400.0,2,1
